No,Location,Sex,Age,Height,Weight,Singapore year,clo,Tair,velocity,SET*,TS,TP,TC,TA,HS,HA,AMS,AMA,AMP,Sweating,IAQ acceptability,AF,Odor intensity,Dry-eye
23,3,2,19,161,88.4,19,0.3,27,0.072701,25.567,0,0,1,1,0,0.1,0,1,1,0,1,83,0,1
23,5,2,19,161,88.4,19,0.3,27,0.072701,25.567,0,0,1,1,0,1,0,1,0,0,1,83,0,1
23,5,2,20,161,88.05,20,0.32,27,0.072701,25.738,0,0,1,1,0,1,0,1,0,0,1,83,0,1
23,3,2,19,161,88.4,19,0.3,27,0.94069,21.559,0,0,2,1,0,1,0,1,0,0,1,83,0,1
23,5,2,19,161,88.4,19,0.3,27,0.94069,21.559,0,0,2,1,0,1,0,1,0,0,1,67,0,1
23,5,2,20,161,88.05,20,0.32,27,0.94069,21.752,0,0,2,1,0,1,0,1,0,0,1,83,0,1
23,3,2,19,161,88.4,19,0.3,27,1.8709,20.413,0,0,1,1,2,0.1,0,1,0,0,1,83,0,0.1
23,5,2,19,161,88.4,19,0.3,27,1.8709,20.413,0,0,2,1,0,1,0,1,0,0,1,83,0,1
23,5,2,20,161,88.05,20,0.32,27,1.8709,20.624,0,0,1,1,0,1,0,1,0,0,1,83,0,1
23,6,2,19,161,88.7,19,0.3,27,0.072701,25.567,-1,-1,1,0.1,0,0.1,1,0.1,1,0,0.1,67,0,1
23,7,2,19,161,88.7,19,0.3,27,0.072701,25.567,0,0,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0
23,8,2,19,161,87.85,19,0.38,27,0.072701,26.243,0,-1,1,0.1,0,1,0,0.1,1,0,1,83,0,0.1
23,2,2,19,161,87.7,19,0.53,27,0.072701,27.444,0,0,1,1,0,1,0,1,0,0,1,83,0,1
23,6,2,19,161,88.7,19,0.3,27,0.94069,21.559,-2,1,-0.1,0.1,-1,0.2,2,-0.1,-1,0,0.1,67,0,1
23,7,2,19,161,88.7,19,0.3,27,0.94069,21.559,0,0,1,1,2,0.1,0,1,0,0,1,70,0,-0.1
23,8,2,19,161,87.85,19,0.38,27,0.94069,22.315,0,0,2,1,0,1,0,1,0,0,1,83,0,1
23,2,2,19,161,87.7,19,0.53,27,0.94069,23.629,0,0,1,1,0,1,0,1,0,0,1,83,0,1
23,6,2,19,161,88.7,19,0.3,27,1.8709,20.413,-3,2,1,0.1,-2,-0.1,2,-0.1,-2,0,-0.1,67,0,1
23,7,2,19,161,88.7,19,0.3,27,1.8709,20.413,0,0,1,1,1,0.1,1,1,0,0,1,67,1,1
23,8,2,19,161,87.85,19,0.38,27,1.8709,21.239,0,0,2,1,0,1,0,1,0,0,1,83,0,1
23,2,2,19,161,87.7,19,0.53,27,1.8709,22.661,0,0,2,1,0,1,0,1,0,0,1,83,0,1
23,3,2,19,161,88.2,19,0.46,30,0.072701,30.504,0,-1,0.1,0.1,0,0.1,0,0.1,1,0,1,83,0,0.1
23,5,2,20,161,88.25,20,0.3,30,0.072701,29.326,0,-1,0.1,0.1,0,1,-2,0.1,2,0,0.1,83,0,1
23,4,2,20,161,87.2,20,0.3,30,0.072701,29.326,0,0,1,1,0,1,0,1,1,0,1,83,0,1
23,3,2,19,161,88.2,19,0.46,30,0.94069,26.334,0,0,1,1,0,1,0,1,0,0,1,83,0,0.1
23,5,2,20,161,88.25,20,0.3,30,0.94069,24.858,0,0,2,1,0,1,0,1,0,0,1,83,0,1
23,4,2,20,161,87.2,20,0.3,30,0.94069,24.858,0,0,1,1,0,1,0,1,0,0,1,67,0,1
23,3,2,19,161,88.2,19,0.46,30,1.8709,25.343,0,0,2,1,0,1,0,1,0,0,1,83,0,0.1
23,5,2,20,161,88.25,20,0.3,30,1.8709,23.803,0,0,2,1,0,1,0,1,0,0,1,83,0,1
23,4,2,20,161,87.2,20,0.3,30,1.8709,23.803,0,0,2,1,0,1,0,1,0,0,1,83,0,1
23,3,2,19,161,88.55,19,0.3,30,0.072701,29.326,1,-1,0.1,0.1,0,0.1,-1,0.1,1,0,0.1,83,0,0.1
23,3,2,19,161,88.4,19,0.38,30,0.072701,29.928,0,-1,1,0.1,0,0.1,0,0.1,1,0,0.1,83,0,0.1
23,6,2,20,161,86.95,20,0.32,30,0.072701,29.479,0,-1,1,0.1,0,1,0,0.1,1,0,1,83,0,1
23,3,2,19,161,88.55,19,0.3,30,0.94069,24.858,0,-1,1,0.1,0,0.1,0,1,0,0,1,83,0,0.1
23,3,2,19,161,88.4,19,0.38,30,0.94069,25.604,0,-1,1,0.1,0,0.1,0,0.1,0,0,0.1,83,0,0.1
23,6,2,20,161,86.95,20,0.32,30,0.94069,25.046,0,0,1,1,0,1,0,1,0,0,1,83,0,1
23,3,2,19,161,88.55,19,0.3,30,1.8709,23.803,0,0,1,1,2,0.1,0,1,0,0,1,83,0,0.1
23,3,2,19,161,88.4,19,0.38,30,1.8709,24.578,0,0,1,1,0,0.1,0,1,0,0,1,83,0,0.1
23,6,2,20,161,86.95,20,0.32,30,1.8709,23.997,0,0,2,1,0,1,0,1,0,0,1,83,0,1
24,5,1,22,185,64.8,22,0.34,24,0.072701,22.359,-2,0,2,1,1,0.1,-1,0.1,1,0,1,37,1,0.1
24,2,1,22,185,64.75,22,0.34,24,0.072701,22.359,-1,0,1,0.1,1,0.1,0,0.1,0,0,0.1,34,0,0.1
24,5,1,22,185,65.85,22,0.41,24,0.072701,22.935,-2,0,1,0.1,1,0.1,0,0.1,0,0,0.1,34,0,0.1
24,5,1,22,185,64.8,22,0.34,24,0.94069,18.318,0,1,-0.1,0.1,1,0.1,0,0.1,-2,0,0.1,37,1,0.1
24,2,1,22,185,64.75,22,0.34,24,0.94069,18.318,-1,1,-0.1,-0.1,1,-0.1,1,-0.1,-1,0,-0.1,34,0,0.1
24,5,1,22,185,65.85,22,0.41,24,0.94069,19.097,-1,1,1,0.1,1,0.1,1,0.1,-1,0,0.1,34,0,0.1
24,5,1,22,185,64.8,22,0.34,24,1.8709,16.921,-2,1,0.1,0.1,0,0.1,3,-1,-2,0,0.1,37,1,0.1
24,2,1,22,185,65.3,22,0.34,24,1.8709,16.921,-2,1,0.1,0.1,0,0.1,2,-1,-1,0,0.1,34,1,0.1
24,2,1,22,185,64.75,22,0.34,24,1.8709,16.921,-3,2,-2,-1,1,0.1,3,-1,-2,0,-0.1,34,0,-0.1
24,5,1,22,185,65.85,22,0.41,24,1.8709,17.801,-3,2,-2,-1,1,-0.1,3,-1,-2,0,0.1,34,0,0.1
24,2,1,22,185,65.3,22,0.34,24,0.072701,22.359,-1,0,1,0.1,0,0.1,0,1,0,0,0.1,34,1,0.1
24,2,1,22,185,65.25,22,0.32,24,0.072701,22.196,-1,-1,0.1,0.1,1,0.1,-1,0.1,0,0,0.1,34,0,0.1
24,2,1,22,185,66.25,22,0.34,24,0.072701,22.359,-1,0,1,0.1,-2,0.1,0,1,0,0,1,34,0,0.1
24,2,1,23,185,64.95,23,0.34,24,0.072701,22.359,-2,0,1,0.1,2,0.1,0,1,0,0,0.1,34,0,0.1
24,2,1,22,185,65.3,22,0.34,24,0.94069,18.318,-2,0,1,0.1,0,0.1,0,0.1,0,0,0.1,34,1,0.1
24,2,1,22,185,65.25,22,0.32,24,0.94069,18.087,-1,0,1,0.1,2,0.1,0,1,0,0,0.1,34,0,0.1
24,2,1,22,185,66.25,22,0.34,24,0.94069,18.318,-1,0,1,0.1,1,0.1,0,0.1,1,0,0.1,34,0,0.1
24,2,1,23,185,64.95,23,0.34,24,0.94069,18.318,-1,0,1,0.1,1.5,0.1,0,0.1,0,0,0.1,34,0,0.1
24,2,1,22,185,65.3,22,0.34,24,1.8709,16.921,-3,1,-1,-0.1,0,0.1,2,-0.1,-1,0,-0.1,67,0,0.1
24,2,1,22,185,65.25,22,0.32,24,1.8709,16.658,-1,1,0.1,0.1,2,0.1,1,0.1,-1,0,0.1,34,0,-0.1
24,2,1,22,185,66.25,22,0.34,24,1.8709,16.921,-2,0,1,0.1,2,0.1,1,0.1,-1,0,0.1,34,0,0.1
24,2,1,23,185,64.95,23,0.34,24,1.8709,16.921,-2,1,0.1,0.1,1,-0.1,1,-0.1,-1,0,0.1,34,0,0.1
24,7,1,22,185,65.75,22,0.5,27,0.072701,27.211,-1,-1,0.1,0.1,-1,0.1,-1,0.1,1,0,0.1,34,0,0.1
24,1,1,23,185,65.55,23,0.5,27,0.072701,27.211,-2,1,1,1,1,0.1,2,0.1,0,0,0.1,34,0,0.1
24,7,1,22,185,65.75,22,0.5,27,0.94069,23.367,-2,0,1,0.1,-1,0.1,1,0.1,0,0,0.1,34,0,0.1
24,1,1,23,185,65.55,23,0.5,27,0.94069,23.367,-2,0,1,1,1,1,0,1,0,0,0.1,34,0,-0.1
24,7,1,22,185,65.75,22,0.5,27,1.8709,22.398,-2,1,-1,-0.1,-1,0.1,2,0.1,-1,0,0.1,34,0,0.1
24,1,1,23,185,65.55,23,0.5,27,1.8709,22.398,-1,1,0.1,0.1,1,0.1,0,0.1,-1,0,0.1,36,0,0.1
24,2,1,22,185,65.2,22,0.34,27,0.072701,25.908,0,-1,0.1,0.1,-1,0.1,-2,0.1,1,0,0.1,34,0,0.1
24,2,1,22,185,66.6,22,0.34,27,0.072701,25.908,1,-1,0.1,0.1,-1,0.1,-1,0.1,1,0,0.1,34,0,0.1
24,4,1,23,185,65.85,23,0.5,27,0.072701,27.211,-2,-1,1,0.1,1,0.1,-2,0.1,1,0,0.1,34,0,0.1
24,2,1,22,185,65.2,22,0.34,27,0.94069,21.942,0,-1,0.1,0.1,-1,0.1,-1,0.1,1,0,0.1,34,0,0.1
24,2,1,22,185,66.6,22,0.34,27,0.94069,21.942,-1,-1,0.1,0.1,-1,0.1,-1,0.1,1,0,0.1,34,0,0.1
24,4,1,23,185,65.85,23,0.5,27,0.94069,23.367,-1,-1,1,1,1,0.1,-1,-0.1,0,0,0.1,34,0,0.1
24,2,1,22,185,65.2,22,0.34,27,1.8709,20.832,-1,0,1,0.1,-1,0.1,1,0.1,0,0,0.1,34,0,0.1
24,2,1,22,185,66.6,22,0.34,27,1.8709,20.832,-1,0,1,0.1,-1,0.1,1,0.1,0,0,0.1,34,0,0.1
24,4,1,23,185,65.85,23,0.5,27,1.8709,22.398,-1,-1,1,0.1,1,0.1,1,0.1,0,0,0.1,34,0,0.1
24,2,1,22,185,65.35,22,0.34,30,0.072701,29.63,2,-2,-1,-0.1,-2,-0.1,-3,-1,2,0,0.1,34,0,0.1
24,2,1,22,185,65.1,22,0.41,30,0.072701,30.147,3,-2,-2,-1,3,-1,-3,-1,2,1,-1,34,0,0.1
24,2,1,23,185,65.9,23,0.34,30,0.072701,29.63,-2,1,1,0.1,2,1,0,0.1,1,0,0.1,34,0,0.1
24,2,1,22,185,65.35,22,0.34,30,0.94069,25.233,1,-1,-1,0.1,-2,0.1,-2,0.1,1,0,0.1,34,0,0.1
24,2,1,22,185,65.1,22,0.41,30,0.94069,25.879,0,-1,0.1,0.1,-1,0.1,-1,0.1,1,0,0.1,34,0,0.1
24,2,1,23,185,65.9,23,0.34,30,0.94069,25.233,-1,0,1,0.1,1,0.1,-2,0.1,0,0,0.1,34,0,0.1
24,2,1,22,185,65.35,22,0.34,30,1.8709,24.191,-1,-1,0.1,0.1,-2,0.1,2,0.1,-1,0,0.1,34,0,0.1
24,2,1,22,185,65.1,22,0.41,30,1.8709,24.866,0,-1,0.1,0.1,0,0.1,0,0.1,1,0,0.1,17,0,0.1
24,2,1,23,185,65.9,23,0.34,30,1.8709,24.191,-1,0,1,1,1,0.1,1,0.1,0,0,0.1,34,0,0.1
24,2,1,22,185,65.45,22,0.58,30,0.072701,31.323,1,-2,-1,-0.1,-1,-0.1,-3,-1,2,0,-0.1,34,0,0.1
24,2,1,23,185,66.65,23,0.5,30,0.072701,30.783,3,-2,-2,-1,2,-1,-2,-1,2,0,-0.1,34,0,0.1
24,2,1,22,185,65.45,22,0.58,30,0.94069,27.395,0,-2,-0.1,-0.1,-1,-0.1,-1,-0.1,2,0,0.1,34,0,0.1
24,2,1,23,185,66.65,23,0.5,30,0.94069,26.692,-1,-1,1,0.1,1,0.1,-2,0.1,1,0,0.1,40,0,0.1
24,2,1,22,185,65.45,22,0.58,30,1.8709,26.46,-1,-1,0.1,0.1,-1,0.1,1,0.1,-1,0,0.1,34,0,0.1
24,2,1,23,185,66.65,23,0.5,30,1.8709,25.719,-1,0,1,1,2,0.1,-2,0.1,0,0,0.1,34,0,0.1
25,5,1,24,169,74.15,24,0.43,24,0.072701,23.111,0,1,2,1,0,1,0,1,0,0,1,100,0,1
25,4,1,24,169,74.1,24,0.32,24,0.072701,22.196,0,0,2,1,0,1,0,1,0,0,1,100,0,1
25,1,1,24,169,76.15,24,0.5,24,0.072701,23.716,0,0,2,1,0,1,0,1,0,0,1,100,0,1
25,5,1,24,169,74.15,24,0.43,24,0.94069,19.311,-3,1,2,1,0,1,0,1,-1,0,1,100,0,1
25,4,1,24,169,74.1,24,0.32,24,0.94069,18.087,0,0,2,1,1,1,1,1,0,0,1,100,0,-0.1
25,1,1,24,169,76.15,24,0.5,24,0.94069,20.035,0,0,2,1,0,1,0,1,0,0,1,100,0,1
25,4,1,24,169,74.1,24,0.32,24,1.8709,16.658,-3,2,-1,-1,2,0.1,3,-0.1,-2,0,1,100,0,0.1
25,1,1,24,169,76.15,24,0.5,24,1.8709,18.848,-3,1,0.1,0.1,1,1,2,0.1,-1,0,0.1,100,0,1
25,8,1,24,169,74.45,24,0.32,24,0.072701,22.196,0,0,2,1,0,1,0,1,0,0,1,100,0,1
25,4,1,24,169,74.35,24,0.32,24,0.072701,22.196,0,0,2,1,0,1,0,1,0,0,1,100,0,1
25,8,1,24,169,74.45,24,0.32,24,0.94069,18.087,0,0,2,1,0,1,0,1,0,0,1,100,0,1
25,4,1,24,169,74.35,24,0.32,24,0.94069,18.087,0,0,2,1,0,1,0,1,0,0,1,100,0,1
25,5,1,24,169,74.5,24,0.45,24,1.8709,18.277,-3,1,1,1,2,1,3,1,0,0,1,100,0,-0.1
25,8,1,24,169,74.45,24,0.32,24,1.8709,16.658,-3,1,1,1,0,1,3,1,-1,0,1,100,0,1
25,4,1,24,169,74.35,24,0.32,24,1.8709,16.658,0,0,2,1,0,1,0,1,0,0,1,100,0,1
25,6,1,24,169,74.65,24,0.41,27,0.072701,26.49,0,0,2,1,0,1,0,1,0,0,1,100,0,1
25,7,1,24,169,74.65,24,0.41,27,0.072701,26.49,-1,0,2,1,0,1,0,1,0,0,1,100,0,1
25,3,1,24,169,74.5,24,0.5,27,0.072701,27.211,0,-1,1,0.1,1,0.1,-3,0.1,1,0,1,100,0,1
25,6,1,24,169,74.65,24,0.41,27,0.94069,22.588,0,0,2,1,1,1,1,0.1,0,0,1,100,0,1
25,7,1,24,169,74.65,24,0.41,27,0.94069,22.588,0,0,2,1,0,1,0,1,0,0,1,100,0,1
25,3,1,24,169,74.5,24,0.5,27,0.94069,23.367,0,0,2,1,0,1,0,1,0,0,1,100,0,1
25,6,1,24,169,74.65,24,0.41,27,1.8709,21.537,-2,0,2,1,2,0.1,2,1,0,0,1,100,0,0.1
25,7,1,24,169,74.65,24,0.41,27,1.8709,21.537,0,0,2,1,0,1,0,1,0,0,1,100,0,1
25,3,1,24,169,74.5,24,0.5,27,1.8709,22.398,0,-1,2,1,2,1,0,1,0,0,0.1,83,0,0.1
25,6,1,24,169,75.05,24,0.43,27,0.072701,26.653,2,-1,-0.1,-1,2,-0.1,-3,-1,2,0,-1,0,3,-0.1
25,6,1,24,169,74.65,24,0.41,27,0.072701,26.49,0,0,2,1,0,1,0,1,1,0,1,100,0,1
25,4,1,24,169,74.3,24,0.32,27,0.072701,25.738,0,0,2,1,0,1,0,1,0,0,1,100,0,1
25,6,1,24,169,75.05,24,0.43,27,0.94069,22.752,-1,0,2,1,1,1,1,1,0,0,1,100,0,1
25,6,1,24,169,74.65,24,0.41,27,0.94069,22.588,0,0,2,1,1,1,0,1,0,0,1,100,0,1
25,4,1,24,169,74.3,24,0.32,27,0.94069,21.752,0,0,2,1,0,1,0,1,0,0,1,100,0,1
25,6,1,24,169,75.05,24,0.43,27,1.8709,21.733,-1,0,2,1,0,1,0,1,0,0,1,100,0,1
25,6,1,24,169,74.65,24,0.41,27,1.8709,21.537,0,0,2,1,0,1,0,1,0,0,1,100,0,1
25,4,1,24,169,74.3,24,0.32,27,1.8709,20.624,0,0,2,1,0,1,0,1,0,0,1,100,0,1
25,6,1,24,169,75.15,24,0.41,30,0.072701,30.147,2,-2,-1,-0.1,-1,-0.1,-3,-1,2,2,-1,0,2,0.1
25,8,1,24,169,75.2,24,0.41,30,0.072701,30.147,0,-1,0.1,0.1,-1,0.1,-3,0.1,2,0,0.1,100,1,0.1
25,5,1,24,169,74.45,24,0.43,30,0.072701,30.291,3,-2,-2,-1,3,-1,-3,-1,2,1,-1,0,3,-0.1
25,6,1,24,169,75.15,24,0.41,30,0.94069,25.879,-2,0,2,1,1,1,2,1,0,0,1,83,0,-0.1
25,8,1,24,169,75.2,24,0.41,30,0.94069,25.879,1,-2,-1,-0.1,-1,-0.1,-3,-1,2,0,-0.1,67,2,-0.1
25,5,1,24,169,74.45,24,0.43,30,0.94069,26.062,2,-2,0.1,0.1,1,0.1,-1,-0.1,1,0,0.1,17,2,0.1
25,6,1,24,169,75.15,24,0.41,30,1.8709,24.866,-2,0,2,1,0,1,3,1,0,0,1,100,0,-0.1
25,8,1,24,169,75.2,24,0.41,30,1.8709,24.866,0,0,2,1,0,1,0,1,0,0,1,100,0,1
25,5,1,24,169,74.45,24,0.43,30,1.8709,25.057,1,-2,0.1,0.1,1,0.1,-1,0.1,1,0,-0.1,17,2,0.1
25,6,1,24,169,75,24,0.41,30,0.072701,30.147,3,-2,-2,-1,-2,-1,-3,-1,2,3,-1,0,2,0.1
25,7,1,24,169,74.35,24,0.32,30,0.072701,29.479,2,-2,-1,-1,-2,-0.1,-3,-1,2,1,-1,67,2,1
25,4,1,24,169,74.15,24,0.43,30,0.072701,30.291,2,-2,-1,-1,-1,-1,-3,-1,2,0,-1,0,3,0.1
25,6,1,24,169,75,24,0.41,30,0.94069,25.879,0,-1,1,0.1,1,0.1,1,0.1,1,0,0.1,83,1,-0.1
25,7,1,24,169,74.35,24,0.32,30,0.94069,25.046,0,0,1,0.1,1,1,0,1,0,0,0.1,83,1,0.1
25,4,1,24,169,74.15,24,0.43,30,0.94069,26.062,1,-2,0.1,-0.1,1,0.1,-2,-0.1,1,0,0.1,67,1,0.1
25,6,1,24,169,75,24,0.41,30,1.8709,24.866,-2,0,2,1,0,1,3,1,-1,0,1,100,0,-0.1
25,7,1,24,169,74.35,24,0.32,30,1.8709,23.997,-1,0,2,1,2,0.1,1,1,0,0,0.1,83,1,-0.1
25,4,1,24,169,74.15,24,0.43,30,1.8709,25.057,0,-1,0.1,1,0,0.1,-1,0.1,1,0,1,83,1,0.1
26,3,1,21,165,73.95,21,0.39,24,0.072701,22.76,-2,1,1,0.1,-1,1,1,-0.1,-1,0,-0.1,45,0,1
26,7,1,22,165,71.95,22,0.73,24,0.072701,25.595,0,0,2,1,-1,1,0,1,0,0,0.1,67,0,1
26,3,1,22,165,73.15,22,0.5,24,0.072701,23.716,-1,0,0.1,0.1,-1,0.1,0,0.1,0,0,0.1,67,0,1
26,3,1,21,165,73.95,21,0.39,24,0.94069,18.879,-3,2,-1,-0.1,-2,-0.1,1,-0.1,-1,0,-0.1,34,0,1
26,3,1,22,165,73.15,22,0.5,24,0.94069,20.035,-1,1,0.1,0.1,-1,0.1,1,0.1,-1,0,0.1,83,0,1
26,3,1,21,165,73.55,21,0.34,24,1.8709,16.921,-1,1,0.1,-0.1,-2,0.1,1,-0.1,-1,0,0.1,83,0,1
26,3,1,22,165,73.15,22,0.5,24,1.8709,18.848,-2,2,-1,-0.1,-1,0.1,2,-0.1,-2,0,-0.1,83,0,1
26,3,1,21,165,73.55,21,0.32,24,0.072701,22.196,-2,1,2,1,-1,1,1,1,-1,0,0.1,67,0,-0.1
26,6,1,22,165,71.6,22,0.45,24,0.072701,23.285,0,0,2,1,-1,1,0,1,0,0,1,67,0,1
26,5,1,22,165,73.8,22,0.5,24,0.072701,23.716,0,0,1,1,-1,1,0,1,1,0,1,83,0,1
26,3,1,21,165,73.55,21,0.32,24,0.94069,18.087,-2,0,2,1,-1,1,1,1,0,0,1,83,0,0.1
26,6,1,22,165,71.6,22,0.45,24,0.94069,19.522,-1,1,0.1,0.1,-1,1,1,0.1,-1,0,1,83,0,1
26,5,1,22,165,73.8,22,0.5,24,0.94069,20.035,0,0,1,0.1,-1,0.1,0,0.1,0,0,1,83,0,1
26,3,1,21,165,73.55,21,0.32,24,1.8709,16.658,-3,2,-1,-1,2,0.1,2,-0.5,-2,0,0.5,83,0,0.5
26,3,1,21,165,73.95,21,0.39,24,1.8709,17.556,-2,1,1,0.1,-2,0.1,1,0.3,1,0,1,67,0,1
26,6,1,22,165,71.6,22,0.45,24,1.8709,18.277,-1,1,1,0.1,-1,1,1,0.1,-1,0,1,83,0,1
26,5,1,22,165,73.8,22,0.5,24,1.8709,18.848,-1,0,1,1,-1,1,0,1,0.1,0,1,83,0,1
26,6,1,21,165,71.65,21,0.32,27,0.072701,25.738,0,0,2,1,0,1,0,1,0,0,1,83,0,1
26,6,1,22,165,73.05,22,0.41,27,0.072701,26.49,0,0,2,1,-1,1,0,1,0,0,1,83,0,1
26,3,1,22,165,73.75,22,0.5,27,0.072701,27.211,0,0,2,1,-1,1,0,1,0,0,1,83,0,1
26,6,1,21,165,71.65,21,0.32,27,0.94069,21.752,-1,0,2,1,-1,1,1,1,0,0,1,83,0,1
26,6,1,22,165,73.05,22,0.41,27,0.94069,22.588,0,0,2,1,-1,1,0,1,0,0,1,83,0,1
26,3,1,22,165,73.75,22,0.5,27,0.94069,23.367,0,0,1,1,-1,1,0,1,0,0,1,67,0,1
26,6,1,21,165,71.65,21,0.32,27,1.8709,20.624,-2,2,-1,-0.1,-2,1,2,1,-2,0,1,83,0,1
26,6,1,22,165,73.05,22,0.41,27,1.8709,21.537,-2,1,1,0.1,-1,1,1,0.1,-1,0,1,67,0,1
26,3,1,22,165,73.75,22,0.5,27,1.8709,22.398,-1,0,2,1,-1,1,2,1,-1,0,1,67,0,1
26,6,1,22,165,73.35,22,0.41,27,0.072701,26.49,1,-1,1,0.1,-1,0.1,-1,-0.1,1,0,1,67,0,1
26,1,1,22,165,74,22,0.5,27,0.072701,27.211,0,0,2,1,-1,1,0,1,1,0,1,67,0,1
26,6,1,22,165,73.35,22,0.41,27,0.94069,22.588,0,0,1,1,-1,1,0,1,0,0,1,67,0,1
26,1,1,22,165,74,22,0.5,27,0.94069,23.367,0,0,2,1,-1,1,0,1,0,0,1,83,0,1
26,6,1,22,165,73.35,22,0.41,27,1.8709,21.537,0,0,2,1,-1,1,0,1,0,0,1,83,0,1
26,1,1,22,165,74,22,0.5,27,1.8709,22.398,0,0,2,1,-1,1,0,1,0,0,1,67,0,1
26,6,1,21,165,71.8,21,0.32,30,0.072701,29.479,1,-1,1,1,1,0.1,-1,0.1,1,0,1,67,0,1
26,1,1,22,165,73.75,22,0.5,30,0.072701,30.783,1,-2,-0.1,-0.1,-1,0.1,-1,-0.1,1,0,-0.1,67,0,1
26,5,1,22,165,73.9,22,0.5,30,0.072701,30.783,1,-2,-0.1,-0.1,1,-0.1,-2,-0.1,2,1,-0.1,34,0,1
26,6,1,21,165,71.8,21,0.32,30,0.94069,25.046,-1,0,2,1,0,1,0,1,1,0,1,83,0,1
26,1,1,22,165,73.75,22,0.5,30,0.94069,26.692,1,-1,0.1,0.1,-1,0.1,-1,0.1,1,0,0.1,67,0,1
26,5,1,22,165,73.9,22,0.5,30,0.94069,26.692,0,-1,0.1,0.1,-1,0.1,-1,0.1,2,0,0.1,67,0,1
26,6,1,21,165,71.8,21,0.32,30,1.8709,23.997,0,-1,2,1,0,1,0,1,0,0,1,67,0,1
26,5,1,22,165,73.9,22,0.5,30,1.8709,25.719,0,0,0.1,0.1,-1,1,0,0.1,1,0,0.1,34,0,1
26,5,1,21,165,72.1,21,0.34,30,0.072701,29.63,2,-1,1,0.1,-1,0.9,-1,0.1,1,1,0.1,67,0,1
26,4,1,22,165,73.85,22,0.5,30,0.072701,30.783,1,-2,-1,-0.1,1,0.1,-2,-0.1,2,0,-0.1,67,0,1
26,5,1,22,165,73.95,22,0.5,30,0.072701,30.783,1,-1,-0.1,-0.1,1,0.1,-1,0.1,1,1,0.1,34,0,1
26,5,1,21,165,72.1,21,0.34,30,0.94069,25.233,0,-1,2,1,-1,1,0,1,1,0,1,67,0,1
26,4,1,22,165,73.85,22,0.5,30,0.94069,26.692,1,-2,-0.1,-0.1,-1,1,-1,-0.1,2,0,1,67,0,1
26,5,1,22,165,73.95,22,0.5,30,0.94069,26.692,0,-1,1,0.1,-1,0.1,-1,0.1,1,0,0.1,67,0,1
26,5,1,21,165,72.1,21,0.34,30,1.8709,24.191,0,0,2,1,-1,1,0,1,0,0,1,83,0,1
26,4,1,22,165,73.85,22,0.5,30,1.8709,25.719,-1,-1,1,0.1,-1,1,-1,0.1,1,0,0.1,67,0,1
26,5,1,22,165,73.95,22,0.5,30,1.8709,25.719,0,0,1,1,-1,1,0,1,0,0,1,67,0,1
